country,city,year,month,day,value
20,1588,2022,5,7,4.312
40,482,2022,4,14,118.0
84,679,2022,5,11,8.0
40,207,2022,4,21,334.7
40,245,2022,5,14,366.28
88,1087,2022,5,14,241.375
88,568,2022,5,7,100.49
40,509,2022,4,20,61.55
40,821,2022,4,9,146.5
68,908,2022,4,13,118.644
40,848,2022,4,4,500.0
40,213,2022,4,3,201.0
47,916,2022,5,17,417.0
74,877,2022,5,18,293.0
40,160,2022,4,9,415.0
40,728,2022,4,20,100.5
40,160,2022,4,5,268.0
84,144,2022,4,29,5.2
4,1721,2022,4,18,1.0
40,77,2022,4,18,122.27
40,482,2018,2,21,271.0
40,482,2022,5,25,69.0
40,1318,2022,5,7,135.9
14,424,2022,5,5,56.0
79,1467,2022,5,6,23.0
84,1715,2022,4,9,6.5
40,1101,2022,3,30,254.0
40,696,2022,4,30,443.0
40,1399,2022,4,19,65.9
40,1101,2022,4,19,106.0
40,1538,2022,4,10,55.0
40,1896,2022,5,6,114.4
29,188,2022,4,9,5.0
67,947,2022,4,7,408.0
15,653,2022,4,10,500.0
40,696,2022,4,10,500.0
40,1147,2022,5,16,92.0
40,562,2022,4,16,500.0
40,1399,2022,5,17,426.65
40,808,2022,4,17,137.1
40,696,2022,4,10,500.0
79,1438,2022,3,31,21.0
68,1263,2021,12,27,119.15
14,441,2022,5,19,379.0
0,503,2022,5,3,500.0
40,42,2022,4,5,57.33
68,1113,2022,4,8,9.33273
40,614,2022,4,14,79.0
40,640,2022,5,4,500.0
0,503,2022,5,7,313.0
40,1353,2022,4,16,62.0
40,696,2022,4,7,202.0
68,622,2022,5,13,9.20596
40,1399,2022,5,19,500.0
40,728,2022,5,11,126.7
43,343,2022,5,24,14.1636
40,1151,2022,4,27,149.0
10,1270,2022,5,26,80.0
40,759,2022,3,31,131.0
79,1516,2022,4,11,67.0
40,892,2022,5,5,500.0
40,892,2022,4,18,500.0
28,1589,2022,5,19,25.6
6,491,2022,4,23,145.0
40,596,2022,5,17,264.5
88,1087,2022,4,21,181.716
40,1466,2018,2,22,132.25
14,944,2022,5,1,66.0
29,1735,2022,4,24,22.0
40,1226,2022,5,15,500.0
84,968,2022,5,7,1.0
14,1396,2022,4,30,116.0
15,1951,2020,11,17,63.0
40,705,2022,5,21,500.0
79,1177,2022,4,11,52.0
0,503,2022,5,6,291.0
74,877,2022,5,15,70.0
40,1151,2022,5,9,69.0
47,916,2022,5,3,70.0
63,1765,2022,4,25,338.2
28,1634,2022,5,4,8.0
84,1824,2022,5,13,9.6
40,1083,2022,5,11,51.5
84,1373,2022,4,4,7.8
84,1065,2022,4,2,11.0
40,1192,2022,4,27,356.9
40,45,2022,5,14,56.77
40,847,2022,4,10,132.23
40,596,2022,4,2,195.4
43,57,2022,5,24,500.0
5,1018,2022,1,12,6.3
40,596,2022,5,16,83.1
14,441,2022,5,24,55.0
40,1780,2021,7,14,500.0
40,1152,2022,4,17,222.69
40,1896,2022,4,13,125.0
40,665,2022,4,7,104.0
40,1226,2022,5,20,122.0
40,852,2022,5,2,500.0
40,1619,2022,5,26,44.39
40,876,2022,4,27,109.9
40,1084,2022,4,4,132.8
40,1523,2022,5,8,119.45
14,450,2022,5,26,101.0
68,1718,2022,5,1,50.4344
40,206,2022,4,27,224.37
40,614,2022,4,5,146.0
14,1309,2022,4,18,111.0
29,970,2022,5,13,5.0
40,1466,2022,5,20,226.98
40,213,2022,4,27,82.0
40,1624,2022,4,30,287.0
40,848,2022,4,28,500.0
40,101,2022,4,16,102.36
84,1442,2022,3,3,500.0
84,668,2022,4,21,11.7
40,1466,2022,5,17,315.68
40,1313,2022,4,26,82.63
79,1178,2022,4,19,6.0
11,21,2022,4,1,2.4
40,1140,2022,4,7,114.0
40,805,2022,4,3,88.0
40,1081,2022,4,19,102.18
40,892,2022,5,11,500.0
40,1437,2022,4,22,64.64
40,914,2022,4,26,141.46
14,1396,2022,5,16,150.0
79,1343,2022,4,11,102.0
36,1816,2022,4,12,290.2055
84,1502,2022,5,2,500.0
40,161,2022,4,8,209.83
79,169,2022,5,23,8.0
14,424,2022,5,5,56.0
15,2061,2020,12,31,66.0
40,564,2022,5,15,59.8
70,495,2022,5,15,7.37258333
84,140,2022,5,1,0.0
40,728,2022,4,19,150.7
40,885,2022,5,5,74.0
63,576,2022,5,18,3.702917
86,730,2022,4,28,500.0
40,1151,2022,4,29,244.0
84,844,2022,4,6,1.0
40,564,2022,5,19,120.7
69,1923,2022,4,1,12.0
14,1172,2022,5,16,230.0
40,379,2022,5,12,259.0
40,1466,2022,5,15,332.34
14,364,2022,4,29,67.0
40,705,2022,5,24,500.0
60,1912,2021,4,14,207.95
40,848,2022,4,22,500.0
40,1466,2022,4,29,200.5
60,1912,2021,4,14,207.95
79,1324,2022,4,21,52.0
15,653,2022,4,8,500.0
84,310,2022,4,18,9.2
40,1151,2022,4,29,244.0
84,1573,2022,4,29,9.3
68,1277,2017,1,8,233.0
86,730,2022,4,28,500.0
40,596,2022,5,17,264.5
0,503,2022,5,25,414.0
40,1780,2021,7,25,500.0
40,1101,2022,4,30,54.0
40,206,2022,5,20,208.66
84,532,2022,4,5,8.5
40,1146,2021,11,17,58.12
84,1503,2022,4,23,3.2
6,491,2022,5,7,115.0
40,596,2022,5,23,126.3
40,848,2022,5,2,500.0
84,1625,2022,5,3,0.6
84,1354,2022,4,25,18.4
40,393,2022,4,3,477.4
40,1729,2022,3,24,129.0
4,69,2022,5,3,2.9
40,1806,2022,4,8,86.06
40,847,2022,3,30,114.34
58,1783,2022,4,9,149.0
40,96,2022,4,28,50.0
63,1765,2022,4,25,338.2
14,1007,2022,5,6,61.0
40,161,2022,4,28,360.5
15,653,2022,4,11,500.0
40,372,2022,4,21,361.8
40,1151,2022,4,8,265.0
88,1224,2022,4,8,375.217
40,160,2022,4,29,279.0
40,1399,2022,5,19,500.0
40,1437,2022,5,22,65.18
84,1498,2022,4,11,2.0
40,821,2022,5,11,65.0
75,1667,2020,10,22,500.0
40,385,2022,4,2,91.0
40,899,2022,5,13,75.9
15,653,2022,4,11,500.0
15,653,2022,4,11,500.0
40,207,2022,3,30,116.1
40,1325,2022,4,7,117.04
29,1010,2022,4,22,9.0
68,1424,2022,4,13,63.7381
63,619,2022,5,21,365.509151
40,1081,2022,5,5,215.63
40,1326,2022,5,1,57.8
10,654,2022,4,11,11.0
40,1226,2022,5,15,500.0
14,1309,2022,5,26,84.0
40,213,2022,4,4,222.0
40,848,2022,5,2,500.0
40,823,2022,4,29,141.38
40,1466,2022,5,15,332.34
40,417,2020,6,10,15.0
84,1283,2022,4,15,1.7
40,206,2022,5,18,76.35
40,213,2022,3,31,260.0
88,1087,2022,5,14,241.375
40,640,2022,5,24,103.0
40,848,2022,4,29,377.63
40,596,2022,4,16,63.0
40,164,2022,4,19,52.11
40,1466,2022,3,31,61.44
14,441,2022,4,28,111.0
68,605,2022,5,18,3.66344
40,1151,2022,3,30,393.0
40,696,2022,4,30,443.0
40,562,2022,3,31,283.0
84,594,2022,4,11,5.0
40,661,2022,4,20,62.34
40,614,2022,4,19,215.0
40,1780,2021,7,20,500.0
10,1569,2022,5,15,30.0
15,653,2022,4,8,500.0
14,1273,2022,5,25,63.0
40,1151,2022,4,9,317.0
40,686,2022,4,16,94.9
68,1277,2017,1,8,233.0
0,503,2022,5,7,313.0
40,43,2022,4,13,62.35
40,1015,2022,4,3,151.7
40,1805,2022,3,31,0.0
68,1926,2022,5,2,104.1
40,1624,2022,4,5,179.0
40,562,2022,5,7,80.02
40,1628,2022,4,9,80.0
47,916,2022,5,6,420.0
84,1056,2017,8,28,140.0
40,1731,2022,5,15,1.0
40,160,2022,4,6,297.0
40,562,2022,4,24,197.2
74,877,2022,5,22,360.0
40,1151,2022,4,28,280.0
40,372,2022,4,14,134.9
15,2214,2020,12,31,207.0
84,1614,2022,3,31,6.9
14,1433,2022,4,14,32.0
40,206,2022,4,14,228.9
40,1624,2022,4,25,62.0
40,1781,2022,4,8,100.0
68,1242,2022,4,10,9.77178
0,503,2022,5,8,204.0
40,1081,2022,4,26,81.46
88,1130,2022,4,6,8.746
40,1326,2022,4,26,217.2
14,526,2022,5,11,75.0
40,1466,2022,5,15,332.34
28,998,2022,4,1,4.5
40,821,2022,4,9,146.5
25,1068,2022,5,7,5.0
40,1466,2022,5,17,315.68
40,696,2022,4,27,233.0
14,441,2022,5,16,262.0
84,85,2020,6,11,4.9
40,385,2022,4,5,208.0
40,564,2022,4,11,107.5
40,77,2022,3,31,130.51
69,772,2022,4,7,5.8
40,393,2022,4,3,477.4
40,899,2022,4,7,118.2
10,1350,2022,5,10,19.0
9,1078,2022,4,11,186.0
40,728,2022,4,2,116.1
74,877,2022,5,12,297.0
40,823,2022,4,4,203.1
68,118,2022,5,11,9.1
40,1780,2021,7,25,500.0
40,1401,2022,5,15,64.0
4,620,2022,4,25,4.4
40,593,2022,5,19,500.0
40,604,2022,4,3,249.0
40,562,2018,2,22,232.0
40,696,2022,4,18,222.0
40,1624,2022,4,6,157.0
40,728,2022,4,18,165.1
40,161,2022,4,7,221.99
40,696,2022,4,9,239.0
14,1723,2022,5,1,55.0
40,1015,2022,4,18,53.0
40,1088,2022,4,26,61.0
40,45,2022,5,17,114.1
40,213,2022,4,23,56.0
15,2287,2021,8,8,21.0
40,696,2022,4,7,202.0
40,1192,2022,4,27,356.9
40,1628,2022,5,1,67.0
84,583,2022,4,2,6.0
20,1588,2022,5,12,6.059
40,1151,2022,4,13,202.0
28,541,2022,5,24,11.1
14,364,2022,5,11,70.0
68,1860,2022,5,25,13.89
40,482,2020,1,20,162.0
40,593,2022,5,4,500.0
40,562,2022,4,9,317.1
40,96,2022,5,12,212.0
88,1224,2022,4,8,375.217
40,206,2022,4,25,157.16
40,562,2022,4,20,65.79
40,859,2022,5,16,115.1
40,490,2022,4,4,60.0
40,274,2022,4,16,500.0
40,665,2022,5,2,104.0
40,1538,2022,4,9,55.0
40,1082,2022,4,7,62.0
10,632,2022,4,28,121.0
9,1078,2022,4,14,84.0
84,1564,2022,4,9,2.0
40,868,2022,4,11,156.0
40,562,2022,5,26,212.8
40,1151,2022,4,11,116.0
63,619,2022,5,20,462.044356
40,1152,2022,4,15,97.0
40,562,2022,4,19,252.2
40,1151,2022,4,28,280.0
40,161,2022,4,19,165.91
40,696,2022,4,9,239.0
40,696,2022,4,28,253.0
83,855,2022,4,14,66.0
80,511,2022,5,14,177.0
43,1189,2022,3,31,2.9
40,696,2022,4,18,222.0
84,671,2022,4,14,3.2
40,274,2022,4,16,500.0
40,1101,2022,3,30,254.0
84,1361,2022,5,15,3.0
28,709,2022,4,27,6.8
28,544,2022,5,4,16.7
84,958,2022,5,16,8.8
40,859,2022,5,7,52.14
29,638,2022,5,25,5.0
67,947,2022,4,6,500.0
40,852,2022,3,31,120.42
40,210,2021,7,19,500.0
40,1896,2022,4,8,165.2
40,43,2022,5,4,184.7
40,570,2022,4,4,58.9
40,493,2022,4,8,135.32
68,1926,2022,5,8,14.9
40,593,2022,5,4,500.0
40,1729,2022,4,12,118.65
40,155,2022,4,7,246.0
14,1711,2022,5,5,99.0
40,696,2022,4,7,202.0
84,312,2022,4,24,5.7
84,1894,2022,5,24,3.0
40,848,2022,5,20,500.0
84,306,2022,4,9,10.7
40,160,2022,3,30,361.0
25,754,2022,4,24,125.28
40,661,2022,4,24,104.96
40,847,2022,4,4,106.3
40,1151,2022,5,16,102.0
40,1146,2022,3,28,112.25
40,385,2022,4,12,57.0
47,916,2022,5,6,420.0
14,1007,2022,5,6,61.0
40,665,2022,4,27,202.0
40,1780,2021,7,14,500.0
14,1546,2022,5,12,80.0
40,1152,2022,4,17,222.69
79,1069,2022,4,2,160.0
40,160,2022,4,9,415.0
40,1628,2022,4,9,80.0
67,947,2022,4,6,500.0
40,1084,2022,4,9,212.9
40,562,2022,5,5,222.8
40,1381,2022,4,19,78.33
40,1803,2022,4,1,132.4
58,1783,2022,4,29,122.0
79,878,2022,4,16,51.0
14,1446,2022,5,13,69.0
40,100,2022,4,12,56.0
40,1151,2022,4,14,92.0
40,49,2022,3,30,327.8
84,803,2022,5,11,1.1
40,385,2022,4,29,64.0
40,1437,2022,5,25,138.99
40,372,2022,4,17,233.0
40,847,2022,4,19,115.39
40,1084,2022,5,20,155.3
84,766,2022,4,26,11.0
84,1469,2022,5,25,7.2
40,206,2022,5,17,243.65
74,877,2022,5,16,500.0
40,1326,2022,3,31,128.2
79,1176,2022,4,16,34.0
40,696,2022,4,10,500.0
40,759,2022,5,16,52.0
40,274,2022,4,16,500.0
84,1502,2022,4,2,500.0
40,379,2022,5,14,51.78
40,1015,2022,5,21,118.58
15,653,2022,4,8,500.0
84,995,2022,4,7,6.8
40,696,2022,4,8,240.0
84,281,2022,4,15,2.1
40,77,2022,4,27,121.05
13,34,2022,4,29,15.0
40,1538,2022,3,30,112.0
15,2134,2021,8,9,23.0
40,696,2022,4,7,202.0
74,877,2022,4,6,130.0
40,207,2022,4,18,211.6
47,916,2022,5,6,420.0
14,1546,2022,5,20,52.0
40,1326,2022,4,26,217.2
84,981,2022,4,17,3.1
40,823,2022,4,4,203.1
37,809,2022,3,30,500.0
88,1087,2022,5,15,500.0
40,164,2022,4,9,500.0
40,818,2022,4,19,500.0
62,537,2022,4,11,5.30038
34,522,2022,4,19,9.5
79,954,2022,4,17,59.0
36,1816,2022,4,29,7.879291
40,1313,2022,4,13,128.23
40,859,2022,4,17,142.6
14,526,2022,5,6,53.0
40,614,2022,5,5,315.0
40,821,2022,4,12,85.5
40,564,2022,4,21,500.0
40,1656,2022,4,29,28.87
40,859,2022,4,23,60.14
84,1752,2022,4,24,5.9
40,562,2022,5,19,275.7
40,562,2022,4,16,500.0
84,799,2022,3,31,1.3
40,180,2022,4,28,123.61
40,1437,2022,4,6,76.45
40,161,2022,4,8,209.83
79,1345,2022,5,11,10.0
78,1157,2022,4,21,292.0
40,493,2022,5,9,104.9
40,1893,2022,5,10,58.0
40,1780,2021,7,24,500.0
40,705,2022,5,22,500.0
40,1437,2022,4,16,67.54
40,661,2022,4,23,183.05
40,914,2022,5,8,96.44
40,274,2022,4,19,240.0
40,274,2022,4,16,500.0
25,963,2020,6,4,500.0
40,1147,2022,4,13,115.0
40,785,2022,4,4,60.0
40,372,2022,5,6,116.5
84,1370,2022,4,8,2.0
14,441,2022,4,12,34.0
40,186,2022,4,14,63.0
40,1226,2022,5,15,500.0
84,1534,2022,5,11,2.0
84,1365,2022,5,1,20.7
68,1480,2022,4,4,15.8086
40,45,2022,5,19,136.8
67,1336,2022,4,27,101.0
67,862,2022,3,31,153.0
40,164,2022,4,9,500.0
40,665,2022,4,7,104.0
68,811,2022,3,30,25.2
74,877,2022,5,16,500.0
40,1466,2022,5,6,275.97
40,705,2022,4,10,51.0
15,653,2022,4,21,63.0
40,1466,2022,5,17,315.68
14,1409,2022,5,18,61.0
29,203,2022,4,6,7.3
40,696,2022,3,30,232.0
43,258,2022,5,3,500.0
40,614,2022,4,13,238.0
78,1157,2022,5,22,258.0
40,868,2022,4,7,72.0
40,1381,2022,3,30,55.02
84,887,2022,5,15,4.9
40,1088,2022,4,1,500.0
40,1628,2022,4,29,155.0
40,1101,2022,4,8,285.0
40,1313,2022,3,30,67.94
63,619,2022,5,22,500.0
40,892,2022,5,11,500.0
79,366,2022,4,12,66.0
40,821,2022,4,26,96.0
40,1226,2022,4,5,226.0
40,1624,2022,5,21,124.0
4,359,2022,5,19,0.0
40,1538,2022,4,17,207.0
40,823,2022,4,14,261.84
40,1192,2022,4,24,115.9
86,730,2022,4,28,500.0
47,916,2022,4,10,383.0
40,564,2022,4,21,500.0
40,1624,2022,3,30,216.0
14,441,2022,4,22,53.0
85,1720,2022,5,21,132.0
40,43,2022,3,30,118.55
67,1336,2022,5,2,109.0
40,160,2022,4,10,162.0
40,101,2022,4,16,102.36
14,940,2022,5,11,59.0
80,511,2022,5,21,20.0
40,1084,2022,4,8,439.7
15,2053,2020,1,15,279.0
40,562,2022,5,26,212.8
15,2020,2020,6,25,125.0
40,1781,2022,4,27,116.0
40,1427,2022,5,21,500.0
40,821,2022,5,18,131.6
40,848,2022,4,28,500.0
14,441,2022,5,22,72.0
79,1227,2022,4,13,104.0
40,1399,2022,5,19,500.0
40,207,2022,4,21,334.7
0,503,2022,5,25,414.0
40,42,2022,4,15,291.43
28,1451,2022,4,13,11.9
14,944,2022,3,31,36.0
77,1383,2022,5,8,19.315
40,1896,2022,3,30,168.7
40,847,2022,4,12,133.51
25,1747,2022,5,17,3.0
40,1192,2022,4,14,264.0
40,493,2022,4,26,79.38
79,169,2022,5,7,29.0
40,728,2022,4,5,170.7
40,509,2022,4,14,125.4
79,1178,2022,4,13,58.0
40,1317,2022,4,3,73.3
84,1495,2022,4,28,6.0
40,899,2022,5,7,239.0
40,1131,2022,4,9,129.0
40,1326,2018,2,22,203.0
40,206,2022,5,17,243.65
40,1101,2022,4,30,54.0
40,101,2022,4,15,67.91
67,947,2022,4,6,500.0
15,88,2018,10,13,81.0
40,1226,2020,6,11,104.82
40,1523,2022,5,8,119.45
41,159,2022,5,24,211.0
40,161,2022,4,27,244.7
40,119,2022,4,18,118.0
40,808,2022,5,7,165.7
40,206,2022,5,13,227.18
14,940,2022,5,19,77.0
40,379,2016,11,9,73.4
15,653,2022,4,8,500.0
40,1636,2022,5,18,57.09
9,1078,2022,5,17,500.0
25,348,2020,2,24,53.0
40,1084,2022,5,7,106.5
34,352,2022,5,19,24.5
40,823,2022,4,6,130.61
40,848,2022,5,2,500.0
88,1087,2022,5,15,500.0
63,619,2022,5,20,462.044356
40,372,2022,5,7,205.0
40,810,2022,4,5,101.77
40,1101,2022,4,5,183.0
40,1081,2022,5,8,55.61
40,1101,2022,4,24,500.0
40,1538,2022,4,4,103.0
40,45,2022,5,7,64.5
40,562,2022,5,19,275.7
40,1084,2022,4,18,207.2
40,894,2022,4,28,51.33
40,96,2022,5,8,118.0
40,1151,2022,4,13,202.0
29,1238,2022,4,21,11.0
84,928,2022,4,4,4.0
40,686,2022,4,5,100.2
84,1344,2022,5,14,7.0
40,705,2022,5,23,500.0
40,562,2022,5,26,212.8
28,1095,2022,4,14,8.2
84,173,2022,5,3,6.6
78,1157,2022,3,31,211.0
43,57,2022,5,24,500.0
40,614,2022,4,11,352.0
40,1151,2022,5,2,103.0
40,1318,2022,4,16,77.6
9,1078,2022,4,26,108.0
40,213,2022,4,4,222.0
40,1151,2022,4,10,262.0
10,632,2022,4,28,121.0
40,1088,2022,4,6,60.0
79,857,2022,5,15,14.0
40,823,2022,4,23,126.34
40,245,2022,5,14,366.28
0,35,2022,5,18,230.0
14,433,2022,4,14,27.0
40,161,2022,4,28,360.5
40,160,2022,4,23,109.0
84,106,2022,4,23,17.0
40,274,2022,3,30,230.0
40,867,2022,4,19,65.0
40,876,2022,5,8,50.75
15,2053,2020,1,15,279.0
40,852,2022,5,26,500.0
84,8,2017,9,7,288.0
14,1408,2022,5,19,81.0
84,189,2022,5,11,1.0
40,206,2022,3,30,204.72
40,1152,2018,2,21,245.0
40,161,2022,4,30,212.1
40,892,2022,5,2,500.0
40,160,2022,1,31,233.0
40,570,2022,4,19,117.05
14,1309,2022,5,19,62.0
40,1197,2022,4,24,73.0
40,1140,2022,4,17,179.0
40,206,2022,4,10,107.8
40,661,2022,5,5,423.63
40,899,2022,5,7,239.0
40,274,2022,4,12,272.0
40,206,2022,5,20,208.66
40,206,2022,5,13,227.18
40,1226,2022,4,9,114.0
40,1326,2022,4,14,126.5
40,821,2022,4,6,128.4
40,186,2022,4,22,130.0
40,570,2022,4,11,80.1
40,45,2022,5,24,71.1
15,653,2022,4,9,500.0
40,780,2022,4,30,81.0
40,1151,2022,4,5,201.0
14,433,2022,5,5,64.0
40,805,2022,3,30,145.0
40,1624,2022,4,13,305.0
40,1192,2022,5,16,59.2
40,1466,2022,4,27,151.65
84,1051,2022,4,8,12.3
40,1399,2022,5,17,426.65
40,562,2022,4,19,252.2
40,100,2022,4,4,76.0
40,564,2022,5,8,104.2
41,159,2022,5,23,460.0
10,1696,2022,4,5,5.0
79,1227,2022,4,8,100.0
60,1912,2021,4,14,207.95
40,1192,2022,4,17,153.1
84,1704,2022,4,22,7.0
14,961,2022,5,18,54.0
84,1478,2022,5,25,4.1
40,848,2022,4,4,500.0
40,1101,2022,4,26,134.0
40,604,2022,4,3,249.0
14,394,2022,5,12,122.0
40,206,2022,4,8,212.03
84,373,2022,5,25,13.8
40,161,2022,4,28,360.5
40,899,2022,5,24,0.0
7,1184,2022,4,28,10.389
68,879,2022,5,24,12.4
3,1665,2022,4,30,10.38692474
40,1151,2022,4,29,244.0
40,1016,2022,5,19,58.89
40,1628,2022,4,27,142.0
84,1442,2022,3,3,500.0
40,1084,2022,4,9,212.9
84,581,2022,5,4,3.3
40,1084,2022,3,30,369.5
40,593,2022,5,11,500.0
40,1466,2022,5,19,223.23
67,1336,2022,3,30,238.0
40,852,2022,5,2,500.0
74,877,2022,5,12,297.0
40,160,2022,4,7,229.0
40,1226,2020,6,11,104.82
15,653,2022,4,8,500.0
41,159,2022,5,23,460.0
40,1778,2022,4,14,123.2
40,1146,2022,3,29,44.2
40,614,2022,4,19,215.0
40,1084,2022,4,17,195.1
68,1755,2022,5,3,9.9
40,848,2022,4,29,377.63
84,5,2020,9,17,181.0
40,867,2022,5,19,62.0
15,2269,2020,12,31,64.0
8,1943,2022,4,12,3.03
0,35,2022,5,3,67.0
15,2057,2021,8,9,8.0
40,160,2022,4,5,268.0
40,206,2022,5,13,227.18
79,1467,2022,5,11,10.0
40,206,2022,4,16,500.0
40,1399,2021,12,9,468.99
15,653,2022,4,8,500.0
40,1466,2022,5,17,315.68
40,562,2022,5,19,275.7
40,164,2022,4,9,500.0
40,155,2022,4,21,62.0
40,509,2022,4,5,64.42
40,482,2020,6,11,142.16
40,914,2022,4,5,108.07
40,890,2022,4,4,0.0
60,354,2021,9,16,446.53
15,187,2022,5,22,51.0
40,1466,2022,4,29,200.5
40,914,2022,4,30,187.26
40,73,2022,4,9,53.47
40,665,2022,4,7,104.0
40,564,2022,5,19,120.7
40,823,2022,4,4,203.1
40,562,2022,5,5,222.8
40,180,2022,3,30,52.01
84,8,2017,9,7,288.0
40,180,2022,5,24,69.17
40,1427,2022,4,20,500.0
40,1466,2022,5,11,299.82
28,489,2022,4,6,4.5
40,210,2021,7,19,500.0
40,482,2022,4,4,61.0
40,661,2022,5,1,116.76
40,96,2022,5,26,211.0
40,1101,2022,4,9,305.0
40,206,2022,3,30,204.72
29,406,2022,5,8,13.0
40,160,2022,4,27,207.0
78,1157,2022,4,21,292.0
40,1326,2022,4,20,13.3
40,562,2022,4,3,196.0
84,722,2022,5,14,5.7
40,1466,2022,5,6,275.97
14,1797,2022,5,25,94.0
40,206,2022,5,16,251.06
40,1081,2022,5,5,215.63
14,1396,2022,5,25,103.0
84,1562,2022,4,3,1.0
84,938,2022,4,17,5.4
43,57,2022,5,19,500.0
40,892,2022,5,2,500.0
40,164,2022,4,10,102.6
40,696,2022,4,18,222.0
40,1226,2022,4,6,271.0
40,206,2022,4,10,107.8
40,164,2022,4,7,128.42
40,640,2022,4,16,111.0
40,899,2022,5,7,239.0
41,159,2022,4,11,374.0
40,1081,2022,4,27,189.21
6,491,2022,5,6,106.0
29,1112,2022,4,6,2.0
29,972,2022,4,14,12.0
40,372,2022,5,18,131.5
79,1758,2022,4,28,13.0
40,1579,2022,5,15,74.0
40,1152,2018,2,21,245.0
88,1087,2022,5,17,249.165
40,1081,2022,5,5,215.63
84,128,2022,5,12,5.0
40,1101,2022,4,3,206.0
40,823,2022,5,2,82.55
40,1326,2022,4,27,133.7
84,1030,2022,4,11,7.0
40,1781,2022,5,17,165.0
84,1504,2022,4,2,2.3
40,705,2022,5,24,500.0
40,696,2022,5,15,117.0
60,354,2021,9,16,446.53
40,282,2022,4,17,208.0
10,1722,2022,4,23,23.0
40,493,2022,4,6,139.17
40,696,2022,4,28,253.0
40,596,2022,4,4,160.5
71,1223,2022,5,18,6.34702
40,77,2022,5,15,92.48
40,86,2022,5,6,68.43
63,619,2022,5,22,500.0
86,730,2022,4,12,33.0
40,160,2022,1,31,233.0
41,159,2022,4,12,500.0
67,1336,2022,5,2,109.0
40,77,2022,4,26,91.06
84,766,2022,5,19,6.7
84,1502,2022,5,2,500.0
40,1084,2022,5,15,109.3
40,1192,2022,4,14,264.0
40,1466,2022,4,23,216.59
40,206,2022,4,27,224.37
68,1239,2019,12,31,147.267
40,570,2022,3,30,76.55
40,1084,2022,5,14,169.9
40,821,2022,4,30,161.3
84,1288,2022,4,11,5.5
40,274,2022,4,19,240.0
84,1654,2022,4,24,4.0
14,1397,2022,5,17,178.0
14,1797,2022,5,25,94.0
40,1081,2022,4,30,102.78
53,1812,2022,4,21,2.9166667
67,1336,2022,4,6,68.0
84,1716,2022,4,22,3.0
40,1088,2022,4,4,500.0
84,637,2022,5,23,3.1
40,161,2022,5,8,86.9
40,1197,2022,3,30,89.0
40,665,2022,4,27,202.0
40,1353,2022,5,25,44.0
40,823,2022,4,14,261.84
14,329,2022,4,30,19.0
40,914,2022,5,1,104.91
40,696,2022,4,8,240.0
40,1780,2021,7,20,500.0
40,385,2022,5,18,55.0
41,159,2022,5,23,460.0
40,161,2022,4,30,212.1
40,1624,2022,4,13,305.0
40,1381,2022,3,29,57.45
84,1365,2022,4,16,109.1
40,482,2022,4,17,148.0
19,820,2022,5,26,5.0
40,282,2022,4,17,208.0
40,661,2022,3,31,209.35
84,1508,2022,5,12,3.0
84,339,2022,5,17,3.7
40,474,2022,4,14,70.0
40,490,2022,5,15,55.0
40,564,2022,4,11,107.5
40,818,2022,4,26,57.0
40,282,2022,4,12,69.0
40,1780,2021,7,22,500.0
40,914,2022,4,25,127.84
0,503,2022,5,25,414.0
40,1084,2022,4,10,129.1
34,352,2022,4,21,39.8
40,614,2022,4,13,238.0
40,696,2022,4,27,233.0
40,640,2022,5,4,500.0
40,604,2022,4,11,136.0
40,1780,2021,7,9,500.0
40,119,2022,5,19,70.0
28,541,2022,4,14,10.2
40,49,2022,3,30,327.8
40,509,2022,5,7,51.41
40,1151,2022,4,28,280.0
84,543,2022,4,19,1.0
40,570,2022,4,19,117.05
40,848,2022,4,22,500.0
40,1466,2022,5,21,168.34
40,1016,2022,4,3,121.29
40,213,2022,4,7,227.0
40,848,2022,5,20,500.0
40,1466,2022,5,20,226.98
40,564,2022,4,21,500.0
40,1326,2018,2,22,203.0
40,696,2022,4,17,177.0
40,562,2022,4,17,288.3
84,1901,2022,4,21,7.5
40,160,2022,4,27,207.0
79,1006,2022,4,10,76.0
14,1543,2022,5,12,106.0
40,1226,2022,5,15,500.0
51,870,2022,4,1,7.0
40,914,2022,4,25,127.84
67,947,2022,4,9,183.0
40,1624,2022,4,29,309.0
40,1151,2022,4,11,116.0
40,1326,2022,4,24,191.5
40,482,2022,4,27,357.0
40,368,2022,4,27,85.0
37,809,2022,3,30,500.0
40,696,2022,4,10,500.0
40,1780,2021,7,14,500.0
40,206,2022,4,25,157.16
40,1101,2022,4,9,305.0
40,562,2022,5,19,275.7
40,379,2022,5,12,259.0
62,1809,2022,4,9,8.9058
40,596,2022,5,17,264.5
88,1087,2022,5,14,241.375
40,705,2022,5,26,500.0
4,1856,2022,5,16,3.99
40,482,2022,4,3,500.0
40,1326,2022,4,4,149.28
25,105,2022,5,26,4.0
40,640,2022,5,4,500.0
40,210,2021,7,19,500.0
40,42,2022,4,15,291.43
40,213,2022,4,6,156.0
43,1815,2022,5,21,17.0
40,1101,2022,4,3,206.0
0,503,2022,5,3,500.0
40,160,2022,4,29,279.0
0,503,2022,5,4,123.0
40,207,2022,4,4,109.7
79,1069,2022,5,22,5.0
